_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
68c261a0dcd5c426fef362d5,false,107.97,92.31,124.76,86.96,135;7;1;2,time,15,-1,10,15,0,12.88,false,false,english,,normal,false,false,false,,1757569440000
68c2611ddcd5c426fef35ea0,false,102.32,93.63,125.5,87.98,128;4;1;2,time,15,-1,8,15.01,0,20.2,false,false,english,,normal,false,false,false,,1757569309000
68c25f97dcd5c426fef3533a,false,109.57,88.48,127.97,79.27,137;8;2;1,time,15,-1,6,15,0,14.83,false,false,english,,normal,false,false,false,,1757568919000
68c25f73dcd5c426fef3520d,false,100.79,91.03,114.38,72.07,126;6;2;1,time,15,-1,7,15,0,23.6,false,false,english,,normal,false,false,false,,1757568883000
68c25901dcd5c426fef3201f,false,91.99,85.91,116.79,73.89,115;12;1;1,time,15,-1,1,15,0,1.33,false,false,english,,normal,false,false,false,,1757567233000
68c258efdcd5c426fef31f95,false,96.75,92.41,115.14,85.05,121;5;0;4,time,15,-1,13,15.01,0,54.17,false,false,english,,normal,false,false,false,,1757567215000
68c2586fdcd5c426fef31b8d,false,111.18,93.21,129.58,84.07,139;8;0;0,time,15,-1,3,15,0,12.12,false,false,english,,normal,false,false,false,,1757567087000
68c25850dcd5c426fef31a7f,false,114.32,91.23,136.7,89,143;6;3;2,time,15,-1,1,15.01,0,1.33,false,false,english,,normal,false,false,false,,1757567056000
68c2583cdcd5c426fef319f6,false,113.6,95.39,120.8,80.98,142;1;3;0,time,15,-1,10,15,0,24.78,false,false,english,,normal,false,false,false,,1757567036000
68c2576bdcd5c426fef31415,false,107.12,93.46,122.31,87.5,134;6;0;4,time,15,-1,1,15.01,0,1.89,false,false,english,,normal,false,false,false,,1757566827000
68c25758dcd5c426fef3138d,false,108.76,92.76,117.56,84.35,136;4;0;0,time,15,-1,11,15.01,0,36.3,false,false,english,,normal,false,false,false,,1757566808000
68c25718dcd5c426fef311c2,false,105.56,95.24,117.55,85.47,132;4;1;0,time,15,-1,1,15.01,0,1.31,false,false,english,,normal,false,false,false,,1757566744000
68c256bedcd5c426fef30f51,false,107.91,90.63,127.9,87.34,135;9;2;0,time,15,-1,3,15.01,0,8.99,false,false,english,,normal,false,false,false,,1757566654000
68c253b4dcd5c426fef2f920,false,105.51,94,118.3,81.38,132;2;2;0,time,15,-1,4,15.01,0,6.14,false,false,english,,normal,false,false,false,,1757565876000
68c24e8adcd5c426fef2d3db,false,100.75,94.48,115.95,77.76,126;5;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1757564554000
68c24e7adcd5c426fef2d36a,false,99.95,97.67,102.35,89.77,125;2;0;0,time,15,-1,8,15.01,0,38.41,false,false,english,,normal,false,false,false,,1757564538000
68c24d21dcd5c426fef2c9d5,false,106.34,92.81,121.53,82.76,133;6;1;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1757564193000
68c24d0adcd5c426fef2c926,false,106.28,97.18,113.47,89.18,133;3;0;1,time,15,-1,24,15.02,0,77.23,false,false,english,,normal,false,false,false,,1757564170000
68c24c8adcd5c426fef2c585,false,119.9,96.27,128.7,84.61,150;4;0;0,time,15,-1,2,15.01,0,7.4,false,false,english,,normal,false,false,false,,1757564042000
68c24b51dcd5c426fef2bd35,false,105.59,93.63,124.79,82.26,132;4;0;4,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1757563729000
68c24b40dcd5c426fef2bcba,false,110.37,94.74,119.97,75.6,138;4;0;0,time,15,-1,2,15,0,14.5,false,false,english,,normal,false,false,false,,1757563712000
68c24b07dcd5c426fef2bb3d,false,107.18,94.12,121.57,86.04,134;5;0;0,time,15,-1,17,15,0,64.64,false,false,english,,normal,false,false,false,,1757563655000
68c1989adcd5c426feec4b0d,false,116.73,95.54,123.12,76.89,146;2;0;2,time,15,-1,6,15.01,0,22.4,false,false,english,,normal,false,false,false,,1757517978000
68c18a16dcd5c426feeb69fe,false,103.09,89.57,130.25,84.65,129;7;3;2,time,15,-1,2,15.02,0,10.07,false,false,english,,normal,false,false,false,,1757514262000
68c185d5dcd5c426feeb27e6,false,95.05,94.7,104.64,82.79,119;4;0;2,time,15,-1,5,15.02,0,15.95,false,false,english,,normal,false,false,false,,1757513173000
68c1851bdcd5c426feeb1c27,false,95.03,91.95,118.99,82.19,119;6;1;2,time,15,-1,19,15.03,0,40.49,false,false,english,,normal,false,false,false,,1757512987000
68c184b7dcd5c426feeb1631,false,99.97,93.75,114.36,78.55,125;5;0;0,time,15,-1,17,15.01,0,61.16,false,false,english,,normal,false,false,false,,1757512887000
68c1845bdcd5c426feeb1114,false,99.99,91.72,112.79,79.78,125;3;0;6,time,15,-1,13,15,0,53.13,false,false,english,,normal,false,false,false,,1757512795000
68c181ecdcd5c426feeaed0d,false,112.78,96.75,121.57,82.41,141;2;0;1,time,15,-1,12,15,0,35.07,false,false,english,,normal,false,false,false,,1757512172000
68c18135dcd5c426feeae1c0,false,110.38,91.88,127.97,88.31,138;8;1;1,time,15,-1,9,15,0,47.12,false,false,english,,normal,false,false,false,,1757511989000
68c18093dcd5c426feead841,false,121.48,94.55,131.07,78.49,152;5;0;0,time,15,-1,30,15.01,0,109.04,false,false,english,,normal,false,false,false,,1757511827000
68c17ff0dcd5c426feeace72,false,99.19,91.89,116.79,83.5,124;6;1;2,time,15,-1,3,15,0,8.53,false,false,english,,normal,false,false,false,,1757511664000
68c17fcbdcd5c426feeacc2e,false,97.59,91.85,107.19,85.37,122;8;0;4,time,15,-1,7,15,0,27.79,false,false,english,,normal,false,false,false,,1757511627000
68c17f9adcd5c426feeac950,false,93.57,91.61,111.16,77.06,117;5;0;1,time,15,-1,19,15,0,57.16,false,false,english,,normal,false,false,false,,1757511578000
68c17e0cdcd5c426feeab20a,false,105.58,93.84,116.78,83.45,132;5;1;0,time,15,-1,91,15,0,303.15,false,false,english,,normal,false,false,false,,1757511180000
68c17ba0dcd5c426feea8df4,false,108.77,89.94,135.16,84.3,136;10;2;3,time,15,-1,49,15,0,166.87,false,false,english,,normal,false,false,false,,1757510560000
68c17a56dcd5c426feea7bf7,false,115.18,94.94,125.57,82.37,144;4;1;1,time,15,-1,11,15,0,52.44,false,false,english,,normal,false,false,false,,1757510230000
68c179f5dcd5c426feea7724,false,104.75,90.57,127.14,83.92,131;10;1;1,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1757510133000
68c179e3dcd5c426feea765b,false,107.19,91.14,125.59,83.42,134;8;1;3,time,15,-1,2,15,0,9.23,false,false,english,,normal,false,false,false,,1757510115000
68c179addcd5c426feea73af,false,114.38,95.45,122.38,86.47,143;4;0;2,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1757510061000
68c17998dcd5c426feea72a7,false,99.95,93.15,116.75,86.23,125;6;0;1,time,15,-1,3,15.01,0,15.75,false,false,english,,normal,false,false,false,,1757510040000
68c178a3dcd5c426feea6655,false,111.99,95.63,127.99,84.44,140;2;2;1,time,15,-1,1,15,0,8.5,false,false,english,,normal,false,false,false,,1757509795000
68c1788adcd5c426feea6509,false,101.5,94.44,115.09,79.59,127;5;0;1,time,15,-1,3,15.01,0,16.81,false,false,english,,normal,false,false,false,,1757509770000
68c1781ddcd5c426feea5f67,false,107.09,95.21,116.68,85.73,134;3;2;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1757509661000
68c177a5dcd5c426feea5975,false,105.56,95.33,119.95,83.27,132;2;2;2,time,15,-1,9,15.01,0,55.87,false,false,english,,normal,false,false,false,,1757509541000
68c145ecdcd5c426fee86a3b,false,112.7,93.53,135.08,85.35,141;5;0;4,time,15,-1,14,15.01,0,56.53,false,false,english,,normal,false,false,false,,1757496812000
68c14593dcd5c426fee866c6,false,100.78,93.57,108.78,78.33,126;4;0;0,time,15,-1,5,15,0,8.81,false,false,english,,normal,false,false,false,,1757496723000
68c14576dcd5c426fee865aa,false,103.2,89.16,132.8,87.45,129;10;1;4,time,15,-1,6,15,0,19.91,false,false,english,,normal,false,false,false,,1757496694000
68c1454ddcd5c426fee86432,false,108.75,89.31,127.14,88.17,136;12;0;4,time,15,-1,3,15.01,0,3.99,false,false,english,,normal,false,false,false,,1757496653000
68c14535dcd5c426fee8635b,false,99.19,92.41,113.59,78.41,124;7;0;1,time,15,-1,8,15,0,22.76,false,false,english,,normal,false,false,false,,1757496629000
68c14508dcd5c426fee861fa,false,106.35,95.89,114.34,78.62,133;1;0;1,time,15,-1,6,15.01,0,6.55,false,false,english,,normal,false,false,false,,1757496584000
68c144ebdcd5c426fee860f9,false,106.39,91.03,124.79,84.38,133;5;4;2,time,15,-1,12,15,0,75.95,false,false,english,,normal,false,false,false,,1757496555000
68c1440fdcd5c426fee85937,false,103.19,90.18,130.39,83.58,129;9;0;1,time,15,-1,6,15,0,33.78,false,false,english,,normal,false,false,false,,1757496335000
68c1437edcd5c426fee8535b,false,107.14,91.61,123.14,79.5,134;7;2;2,time,15,-1,17,15.01,0,69.75,false,false,english,,normal,false,false,false,,1757496190000
68c14314dcd5c426fee84f21,false,101.57,89.61,122.37,83.52,127;9;1;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1757496084000
68c14300dcd5c426fee84e6e,false,94.31,91.1,116.69,85.73,118;7;1;2,time,15,-1,5,15.01,0,21.14,false,false,english,,normal,false,false,false,,1757496064000
68c102f1dcd5c426fee637d9,false,107.14,92.72,120.74,89.45,134;8;0;1,time,15,-1,17,15.01,0,58.51,false,false,english,,normal,false,false,false,,1757479665000
68c022addcd5c426fedd5914,false,101.58,91.56,123.18,84.72,127;8;0;4,time,15,-1,8,15,0,18.4,false,false,english,,normal,false,false,false,,1757422253000
68c02284dcd5c426fedd5711,false,103.08,88.2,128.65,87.06,129;12;0;5,time,15,-1,10,15.02,0,46.14,false,false,english,,normal,false,false,false,,1757422212000
68c02238dcd5c426fedd534e,false,95.94,89.93,119.12,84.2,120;10;0;4,time,15,-1,3,15.01,0,9.48,false,false,english,,normal,false,false,false,,1757422136000
68c0194ddcd5c426fedce950,false,102.39,94.44,115.19,83.51,128;6;0;1,time,15,-1,3,15,0,5.92,false,false,english,,normal,false,false,false,,1757419853000
68be6a3fdcd5c426feccdf33,false,63.19,83.9,92.79,50.78,79;8;5;0,time,15,-1,14,15,0,37.36,true,true,english,,normal,false,false,false,,1757309503000
68be69c4dcd5c426feccdbd4,false,86.36,86.34,110.55,71.64,432;34;4;9,time,60,-1,18,60.02,0,87.01,false,false,english,,normal,false,false,false,,1757309380000
68be60fcdcd5c426fecc9d54,false,91.19,85.98,115.58,74.5,456;39;8;8,time,60,-1,2,60.01,0,6.58,false,false,english,,normal,false,false,false,,1757307132000
68be60b3dcd5c426fecc9b3e,false,94.37,82.94,135.96,87.66,118;17;3;2,time,15,-1,9,15,0,23.39,false,false,english,,normal,false,false,false,,1757307059000
68be6038dcd5c426fecc9761,false,115.13,92.26,134.32,83.96,144;7;2;0,time,15,-1,34,15.01,0,136.61,false,false,english,,normal,false,false,false,,1757306936000
68be5ef8dcd5c426fecc8d5d,false,111.14,94.27,125.53,83.32,139;5;1;2,time,15,-1,9,15.01,0,52.12,false,false,english,,normal,false,false,false,,1757306616000
68be5e2adcd5c426fecc8726,false,115.15,95.54,123.94,81.26,144;3;0;1,time,15,-1,18,15.01,0,81.5,false,false,english,,normal,false,false,false,,1757306410000
68be5da4dcd5c426fecc82a6,false,89.51,79.62,123.88,70.02,112;18;3;5,time,15,-1,0,15.02,0,0,false,false,english,,normal,false,false,false,,1757306276000
68be5d93dcd5c426fecc8229,false,104.75,92.86,121.54,72.81,131;5;0;3,time,15,-1,3,15.01,0,2.97,false,false,english,,normal,false,false,false,,1757306259000
68bd6072dcd5c426fec549de,false,106.37,93.71,127.16,88.17,133;5;2;0,time,15,-1,1,15,0,6.18,false,false,english,,normal,false,false,false,,1757241458000
68bd6059dcd5c426fec54919,false,107.18,86.75,132.77,83.68,134;14;2;2,time,15,-1,9,15,0,31.24,false,false,english,,normal,false,false,false,,1757241433000
68bd5f3edcd5c426fec540e6,false,98.34,86.79,127.12,88.17,123;13;1;7,time,15,-1,1,15.01,0,0.03,false,false,english,,normal,false,false,false,,1757241150000
68bd5f13dcd5c426fec53fa0,false,94.38,88.19,112.77,76.93,118;8;2;1,time,15,-1,11,15,0,75.96,false,false,english,,normal,false,false,false,,1757241107000
68bd5eaadcd5c426fec53ca5,false,111.91,93.59,123.9,83.24,140;7;1;0,time,15,-1,19,15.01,0,97.59,false,false,english,,normal,false,false,false,,1757241002000
68bd4cdddcd5c426fec4b854,false,94.17,83.67,132.94,78.21,34;5;0;1,words,10,-1,3,4.33,0,5.45,false,false,english,,normal,false,false,false,,1757236445000
68bd4ccddcd5c426fec4b7e7,false,91.51,87.72,137.27,86.44,38;4;0;2,words,10,-1,1,4.98,0,3.48,false,false,english,,normal,false,false,false,,1757236429000
68bd4cc3dcd5c426fec4b7ac,false,84.27,84,127.68,84.52,33;4;0;3,words,10,-1,15,4.7,0,30.02,false,false,english,,normal,false,false,false,,1757236419000
68bd4c8cdcd5c426fec4b655,false,98.06,90.7,140.56,82.54,30;1;0;4,words,10,-1,2,3.67,0,1.75,false,false,english,,normal,false,false,false,,1757236364000
68bd4c84dcd5c426fec4b605,false,145.22,90.57,160.35,89.84,48;4;0;1,words,10,-1,7,3.97,0,20.83,false,false,english,,normal,false,false,false,,1757236356000
68bd4c63dcd5c426fec4b50b,false,93.15,85.11,145.93,93.62,30;3;1;2,words,10,-1,1,3.86,0,1.45,false,false,english,,normal,false,false,false,,1757236323000
68bd4c5adcd5c426fec4b4cd,false,97.15,84.31,133.91,88.1,37;5;0;2,words,10,-1,1,4.57,0,5.82,false,false,english,,normal,false,false,false,,1757236314000
68bd4a9cdcd5c426fec4a7d3,false,127.38,93.75,138.96,58.05,44;1;1;0,words,10,-1,1,4.14,0,1.55,false,false,english,,normal,false,false,false,,1757235868000
68bd4a90dcd5c426fec4a77d,false,101.7,94.74,111.67,56.29,51;1;0;1,words,10,-1,6,6.02,0,13.29,false,false,english,,normal,false,false,false,,1757235856000
68bd4a71dcd5c426fec4a6a3,false,104.09,89.47,118.67,87.51,50;5;0;1,words,10,-1,4,5.76,0,7.43,false,false,english,,normal,false,false,false,,1757235825000
68bd4a5edcd5c426fec4a614,false,107.81,98.11,119.05,68.38,48;0;0;1,words,10,-1,1,5.34,0,1.87,false,false,english,,normal,false,false,false,,1757235806000
68bd4a53dcd5c426fec4a5c4,false,131.73,100,131.73,94.2,53;0;0;0,words,10,-1,0,4.83,0,0,false,false,english,,normal,false,false,false,,1757235795000
68bd4a4fdcd5c426fec4a5ac,false,87.24,89.83,105.41,82.82,48;1;2;1,words,10,-1,12,6.6,0,30.88,false,false,english,,normal,false,false,false,,1757235791000
68bd4a18dcd5c426fec4a452,false,108.27,95.56,118.84,58.85,41;1;0;0,words,10,-1,0,4.54,0,0,false,false,english,,normal,false,false,false,,1757235736000
68bd4a12dcd5c426fec4a423,false,95.96,80,135.33,86.09,39;8;0;0,words,10,-1,0,4.88,0,0,false,false,english,,normal,false,false,false,,1757235730000
68bd4a0cdcd5c426fec4a405,false,94.15,92.31,111.27,86.84,44;2;0;2,words,10,-1,5,5.61,0,15.11,false,false,english,,normal,false,false,false,,1757235724000
68bd49f0dcd5c426fec4a35b,false,114.95,93.33,126.17,69.37,41;2;0;1,words,10,-1,0,4.28,0,0,false,false,english,,normal,false,false,false,,1757235696000
68bd49ecdcd5c426fec4a345,false,93.19,86.79,123.48,62.8,40;4;1;0,words,10,-1,0,5.15,0,0,false,false,english,,normal,false,false,false,,1757235692000
68bd49e5dcd5c426fec4a308,false,121.06,98.15,130.75,88.25,50;0;0;1,words,10,-1,8,4.96,0,16.11,false,false,english,,normal,false,false,false,,1757235685000
68bd49c8dcd5c426fec4a234,false,99.08,91.84,113.94,76.01,40;0;1;0,words,10,-1,1,4.84,0,1.35,false,false,english,,normal,false,false,false,,1757235656000
68bd49c0dcd5c426fec4a202,false,93.28,86.27,128.58,89.47,37;4;0;1,words,10,-1,2,4.76,0,3.42,false,false,english,,normal,false,false,false,,1757235648000
68bd49b2dcd5c426fec4a1a1,false,128.86,100,128.86,69.72,46;0;0;0,words,10,-1,1,4.28,0,0.04,false,false,english,,normal,false,false,false,,1757235634000
68bd49a9dcd5c426fec4a159,false,120.05,100,120.05,83.66,38;0;0;0,words,10,-1,1,3.8,0,0.66,false,false,english,,normal,false,false,false,,1757235625000
68bd49a3dcd5c426fec4a11d,false,103.57,100,103.57,77.89,49;0;0;0,words,10,-1,7,5.68,0,20.6,false,false,english,,normal,false,false,false,,1757235618000
68bd497fdcd5c426fec4a028,false,94.11,89.58,118.88,88.67,38;3;0;1,words,10,-1,5,4.85,0,12.83,false,false,english,,normal,false,false,false,,1757235583000
68bd4966dcd5c426fec49f6a,false,123.73,97.87,132.16,65.31,44;0;0;1,words,10,-1,1,4.27,0,2.3,false,false,english,,normal,false,false,false,,1757235558000
68bd495cdcd5c426fec49f1b,false,87.13,93.22,104.91,75.91,49;2;0;2,words,10,-1,7,6.75,0,18.04,false,false,english,,normal,false,false,false,,1757235548000
68bd493bdcd5c426fec49e37,false,87.13,94.44,106.94,58.62,44;1;0;2,words,10,-1,5,6.06,0,17.77,false,false,english,,normal,false,false,false,,1757235515000
68bd4921dcd5c426fec49d72,false,102.12,98.11,102.12,64.81,52;0;0;0,words,10,-1,5,6.11,0,8.35,false,false,english,,normal,false,false,false,,1757235489000
68bd4909dcd5c426fec49cc6,false,110.88,91.23,124.45,69.16,49;2;0;0,words,10,-1,10,5.3,0,30.27,false,false,english,,normal,false,false,false,,1757235465000
68bd48d6dcd5c426fec49b40,false,134.7,100,134.7,62.4,48;0;0;0,words,10,-1,0,4.28,0,0,false,false,english,,normal,false,false,false,,1757235414000
68bd48d2dcd5c426fec49b17,false,102.68,90,125.22,94.22,41;3;0;2,words,10,-1,0,4.79,0,0,false,false,english,,normal,false,false,false,,1757235410000
68bd48aadcd5c426fec49a03,false,107.52,92,116.87,62.28,46;3;0;1,words,10,-1,2,5.13,0,3.74,false,false,english,,normal,false,false,false,,1757235370000
68bd489edcd5c426fec499ab,false,92.22,94.44,99.91,62.24,48;0;0;1,words,10,-1,2,6.25,0,4.23,false,false,english,,normal,false,false,false,,1757235358000
68bd4891dcd5c426fec4993f,false,97.33,84.75,124.83,91.05,46;7;0;0,words,10,-1,5,5.67,0,15.65,false,false,english,,normal,false,false,false,,1757235345000
68bd4875dcd5c426fec49875,false,124.63,93.75,142.43,54.6,42;2;0;0,words,10,-1,1,4.04,0,3.26,false,false,english,,normal,false,false,false,,1757235317000
68bd486adcd5c426fec49825,false,111.12,88.24,141.68,68.75,40;4;0;1,words,10,-1,1,4.32,0,1.78,false,false,english,,normal,false,false,false,,1757235306000
68bd4858dcd5c426fec497a4,false,128.54,100,128.54,91.47,49;0;0;0,words,10,-1,1,4.57,0,2.98,false,false,english,,normal,false,false,false,,1757235288000
68bd484ddcd5c426fec4975a,false,92.96,87.27,104.58,71.6,48;5;0;0,words,10,-1,0,6.2,0,0,false,false,english,,normal,false,false,false,,1757235277000
68bd4845dcd5c426fec49724,false,116.09,96.15,131.24,90.18,46;1;0;1,words,10,-1,0,4.75,0,0,false,false,english,,normal,false,false,false,,1757235269000
68bd483fdcd5c426fec496fb,false,94.07,79.59,131.7,78.21,35;7;0;2,words,10,-1,2,4.46,0,4.36,false,false,english,,normal,false,false,false,,1757235263000
68bd4833dcd5c426fec49699,false,84.99,90.2,114.07,70.59,38;2;1;0,words,10,-1,1,5.37,0,3.21,false,false,english,,normal,false,false,false,,1757235251000
68bd4829dcd5c426fec49653,false,88.82,92,108.32,75.12,41;2;0;1,words,10,-1,3,5.54,0,7.11,false,false,english,,normal,false,false,false,,1757235241000
68bd4819dcd5c426fec495d7,false,91.41,97.83,100.11,62.2,42;0;0;1,words,10,-1,4,5.51,0,9.06,false,false,english,,normal,false,false,false,,1757235225000
68bd4804dcd5c426fec49531,false,122.35,94,132.99,59.18,46;1;1;0,words,10,-1,2,4.51,0,6.19,false,false,english,,normal,false,false,false,,1757235204000
68bd47f7dcd5c426fec494cf,false,93.82,84.31,119.62,64.88,40;5;1;0,words,10,-1,7,5.12,0,10.15,false,false,english,,normal,false,false,false,,1757235191000
68bd47e0dcd5c426fec49422,false,98.38,92.31,113.69,69,45;1;2;0,words,10,-1,1,5.49,0,2.42,false,false,english,,normal,false,false,false,,1757235168000
68bd47d6dcd5c426fec493da,false,87.83,82.35,113.94,51.7,37;4;1;1,words,10,-1,1,5.06,0,0.97,false,false,english,,normal,false,false,false,,1757235158000
68bd47cedcd5c426fec4938e,false,93.35,92.45,120.67,58.48,41;2;0;1,words,10,-1,0,5.27,0,0,false,false,english,,normal,false,false,false,,1757235150000
68bd47c7dcd5c426fec49362,false,115.3,96.08,125.11,90.27,47;1;0;0,words,10,-1,3,4.89,0,7.35,false,false,english,,normal,false,false,false,,1757235143000
68bd47b6dcd5c426fec492de,false,85.68,78.18,134.64,89.3,35;8;1;1,words,10,-1,0,4.9,0,0,false,false,english,,normal,false,false,false,,1757235126000
68bd47b1dcd5c426fec492bd,false,90.19,79.63,139.15,83.1,35;8;0;1,words,10,-1,1,4.66,0,2.53,false,false,english,,normal,false,false,false,,1757235121000
68bd47a7dcd5c426fec49271,false,93.14,95.92,93.14,35.39,47;0;0;0,words,10,-1,1,6.06,0,1.35,false,false,english,,normal,false,false,false,,1757235111000
68bd479edcd5c426fec49229,false,104.28,96,115.86,60.42,45;1;0;0,words,10,-1,0,5.18,0,0,false,false,english,,normal,false,false,false,,1757235102000
68bd4796dcd5c426fec49201,false,94.81,83.33,114.65,62.06,43;5;0;1,words,10,-1,0,5.44,0,0,false,false,english,,normal,false,false,false,,1757235094000
68bd478fdcd5c426fec491d2,false,101.42,90.2,139.8,67.55,37;3;0;0,words,10,-1,0,4.38,0,0,false,false,english,,normal,false,false,false,,1757235087000
68bd478adcd5c426fec491a7,false,104.71,94.23,104.71,85.43,48;0;0;0,words,10,-1,1,5.5,0,4.28,false,false,english,,normal,false,false,false,,1757235082000
68bd477edcd5c426fec49161,false,99.79,93.88,122.24,92.5,40;1;0;1,words,10,-1,3,4.81,0,6.13,false,false,english,,normal,false,false,false,,1757235070000
68bd476fdcd5c426fec490fa,false,105.83,90.91,141.11,92.84,33;2;0;1,words,10,-1,5,3.74,0,12.28,false,false,english,,normal,false,false,false,,1757235055000
68bd4756dcd5c426fec49057,false,113.87,90.91,131.85,81.82,38;3;0;1,words,10,-1,3,4,0,12.63,false,false,english,,normal,false,false,false,,1757235030000
68bd4741dcd5c426fec48fc2,false,111.63,86.36,136.44,96.36,36;3;1;1,words,10,-1,2,3.87,0,3.29,false,false,english,,normal,false,false,false,,1757235009000
68bd4737dcd5c426fec48f7f,false,90.68,90,103.37,63.16,50;3;0;1,words,10,-1,2,6.62,0,3.66,false,false,english,,normal,false,false,false,,1757234999000
68bd4726dcd5c426fec48ef9,false,124.04,96,144.24,61.55,43;0;1;0,words,10,-1,0,4.16,0,0,false,false,english,,normal,false,false,false,,1757234982000
68bd4722dcd5c426fec48ed2,false,86.96,90.2,116.71,73.91,38;2;1;1,words,10,-1,3,5.24,0,7.85,false,false,english,,normal,false,false,false,,1757234978000
68bd470bdcd5c426fec48e31,false,112.24,94,130.51,86.34,43;2;0;0,words,10,-1,0,4.6,0,0,false,false,english,,normal,false,false,false,,1757234955000
68bd466fdcd5c426fec489ad,false,81.48,88.75,96.68,71.51,815;51;9;5,time,120,-1,5,120.03,0,82.93,false,false,english,,normal,false,false,false,,1757234799000
68bd2b64dcd5c426fec3c82e,false,83.7,85.39,108,73.39,837;67;27;15,time,120,-1,64,120,0,254.85,false,false,english,,normal,false,false,false,,1757227876000
68bd29a4dcd5c426fec3bc09,false,92.79,88.82,121.58,76.68,116;7;4;2,time,15,-1,41,15,0,135.61,false,false,english,,normal,false,false,false,,1757227428000
68bd2704dcd5c426fec3aa5f,false,99.99,87.42,119.19,77.21,125;11;2;1,time,15,-1,13,15,0,40,false,false,english,,normal,false,false,false,,1757226756000
68bd2663dcd5c426fec3a62f,false,102.28,93.75,113.46,76.93,128;5;1;1,time,15,-1,2,15.02,0,5.22,false,false,english,,normal,false,false,false,,1757226595000
68bd264cdcd5c426fec3a59c,false,95.13,87.33,115.11,82.87,119;8;2;1,time,15,-1,11,15.01,0,20.18,false,false,english,,normal,false,false,false,,1757226572000
68bd261cdcd5c426fec3a481,false,92.79,89.5,109.99,73.28,464;28;3;5,time,60,-1,0,60.01,0,0,false,false,english,,normal,false,false,false,,1757226524000
68bd1655dcd5c426fec33803,false,99.37,82.93,130.97,81.35,497;67;10;16,time,60,-1,20,60.02,0,78.56,false,false,english,,normal,false,false,false,,1757222485000
68bd1509dcd5c426fec3303f,false,125.59,95.43,139.99,86.48,157;5;0;1,time,15,-1,9,15,0,12.77,false,false,english,,normal,false,false,false,,1757222153000
68bd14a2dcd5c426fec32da6,false,111.13,96.18,125.52,89.61,139;2;1;1,time,15,-1,18,15.01,0,96.1,false,false,english,,normal,false,false,false,,1757222050000
68bd1398dcd5c426fec326ed,false,106.33,92,116.72,74.97,133;5;1;0,time,15,-1,5,15.01,0,9.03,false,false,english,,normal,false,false,false,,1757221784000
68bd137adcd5c426fec3263d,false,107.15,93.46,121.54,80.33,134;6;0;0,time,15,-1,4,15.01,0,12.57,false,false,english,,normal,false,false,false,,1757221754000
68bd1325dcd5c426fec32433,false,103.97,95.71,111.97,79.42,130;4;0;1,time,15,-1,37,15,0,106.19,false,false,english,,normal,false,false,false,,1757221669000
68bd1289dcd5c426fec32083,false,99.95,86.42,126.34,84.8,125;11;3;1,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1757221513000
68bd102cdcd5c426fec3109b,false,108.74,89.29,131.93,87.29,136;10;2;0,time,15,-1,5,15.01,0,16.37,false,false,english,,normal,false,false,false,,1757220908000
68bc41b7dcd5c426febddef0,false,45.57,87.5,55.17,57.54,57;5;0;3,time,15,-1,1,15.01,0,2.77,false,false,english,,normal,false,false,false,,1757168055000
68bc1714dcd5c426febc80ab,false,109.49,95.3,116.68,83.37,137;2;0;2,time,15,-1,5,15.02,0,21.59,false,false,english,,normal,false,false,false,,1757157140000
68bc0aacdcd5c426febc244b,false,112.99,87.76,149.63,90.86,37;4;0;1,words,10,-1,4,3.93,0,12.36,false,false,english,,normal,false,false,false,,1757153964000
68bc0a97dcd5c426febc23b2,false,100.6,90.91,111.08,69.74,48;2;0;0,words,10,-1,3,5.73,0,3.59,false,false,english,,normal,false,false,false,,1757153943000
68bc0a84dcd5c426febc2336,false,108.7,90.85,122.29,77.3,136;9;2;1,time,15,-1,2,15.01,0,5.68,false,false,english,,normal,false,false,false,,1757153924000
68bbe9bddcd5c426febb3131,false,96.73,93.23,103.13,71.21,121;3;0;4,time,15,-1,6,15.01,0,27.99,false,false,english,,normal,false,false,false,,1757145533000
68bbe944dcd5c426febb2dd4,false,96.78,98.4,99.18,70.39,121;0;0;1,time,15,-1,13,15,0,70.59,false,false,english,,normal,false,false,false,,1757145412000
68bbd899dcd5c426febab721,false,107.17,93.55,123.97,89.6,134;6;1;1,time,15,-1,1,15,0,0.86,false,false,english,,normal,false,false,false,,1757141145000
68bbd7ccdcd5c426febab1dc,false,99.13,100,99.13,79.53,124;0;0;0,time,15,-1,3,15.01,0,3.82,false,false,english,,normal,false,false,false,,1757140940000
